% Edge sensor logfile log_20240202_162028.254/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 0 0 0 0 0 0 0 0
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1706887229.7155 0 0.000 0.000 0.0000
1706887229.7230 0 0.000 0.000 0.0000
1706887229.7315 0 0.000 0.000 0.0000
1706887229.7387 0 0.000 0.000 0.0000
1706887229.7475 0 0.000 0.000 0.0000
1706887229.7552 0 0.000 0.000 0.0000
1706887229.7628 0 0.000 0.000 0.0000
1706887229.7715 0 0.000 0.000 0.0000
1706887229.7792 0 0.000 0.000 0.0000
1706887229.7877 0 0.000 0.000 0.0000
1706887229.7949 0 0.000 0.000 0.0000
1706887229.8037 0 0.000 0.000 0.0000
1706887229.8112 0 0.000 0.000 0.0000
1706887229.8189 0 0.000 0.000 0.0000
1706887229.8286 0 0.000 0.000 0.0000
1706887229.8350 0 0.000 0.000 0.0000
1706887229.8434 0 0.000 0.000 0.0000
1706887229.8511 0 0.000 0.000 0.0000
1706887229.8597 0 0.000 0.000 0.0000
1706887229.8674 0 0.000 0.000 0.0000
1706887229.8748 0 0.000 0.000 0.0000
1706887229.8834 0 0.000 0.000 0.0000
1706887229.8907 0 0.000 0.000 0.0000
1706887229.8995 0 0.000 0.000 0.0000
1706887229.9070 0 0.000 0.000 0.0000
1706887229.9147 0 0.000 0.000 0.0000
1706887229.9233 0 0.000 0.000 0.0000
1706887229.9309 0 0.000 0.000 0.0000
1706887229.9392 0 0.000 0.000 0.0000
1706887229.9469 0 0.000 0.000 0.0000
1706887229.9556 0 0.000 0.000 0.0000
1706887229.9631 0 0.000 0.000 0.0000
1706887229.9707 0 0.000 0.000 0.0000
1706887229.9794 0 0.000 0.000 0.0000
1706887229.9871 0 0.000 0.000 0.0000
1706887229.9954 0 0.000 0.000 0.0000
1706887230.0030 0 0.000 0.000 0.0000
1706887230.0115 0 0.000 0.000 0.0000
1706887230.0191 0 0.000 0.000 0.0000
1706887230.0267 0 0.000 0.000 0.0000
1706887230.0354 0 0.000 0.000 0.0000
1706887230.0427 0 0.000 0.000 0.0000
1706887230.0513 0 0.000 0.000 0.0000
1706887230.0588 0 0.000 0.000 0.0000
1706887230.0676 0 0.000 0.000 0.0000
1706887230.0751 0 0.000 0.000 0.0000
1706887230.0828 0 0.000 0.000 0.0000
1706887230.0911 0 0.000 0.000 0.0000
1706887230.0996 0 0.000 0.000 0.0000
1706887230.1073 0 0.000 0.000 0.0000
1706887230.1150 0 0.000 0.000 0.0000
1706887230.1236 0 0.000 0.000 0.0000
1706887230.1313 0 0.000 0.000 0.0000
1706887230.1397 0 0.000 0.000 0.0000
1706887230.1470 0 0.000 0.000 0.0000
1706887230.1547 0 0.000 0.000 0.0000
1706887230.1634 0 0.000 0.000 0.0000
1706887230.1710 0 0.000 0.000 0.0000
1706887230.1787 0 0.000 0.000 0.0000
1706887230.1880 0 0.000 0.000 0.0000
1706887230.1951 0 0.000 0.000 0.0000
1706887230.2028 0 0.000 0.000 0.0000
1706887230.2115 0 0.000 0.000 0.0000
1706887230.2191 0 0.000 0.000 0.0000
1706887230.2268 0 0.000 0.000 0.0000
1706887230.2353 0 0.000 0.000 0.0000
1706887230.2435 0 0.000 0.000 0.0000
1706887230.2512 0 0.000 0.000 0.0000
1706887230.2589 0 0.000 0.000 0.0000
1706887230.2676 0 0.000 0.000 0.0000
1706887230.2752 0 0.000 0.000 0.0000
1706887230.2837 0 0.000 0.000 0.0000
1706887230.2908 0 0.000 0.000 0.0000
1706887230.2996 0 0.000 0.000 0.0000
1706887230.3073 0 0.000 0.000 0.0000
1706887230.3148 0 0.000 0.000 0.0000
1706887230.3234 0 0.000 0.000 0.0000
1706887230.3310 0 0.000 0.000 0.0000
1706887230.3393 0 0.000 0.000 0.0000
1706887230.3471 0 0.000 0.000 0.0000
1706887230.3548 0 0.000 0.000 0.0000
1706887230.3634 0 0.000 0.000 0.0000
1706887230.3708 0 0.000 0.000 0.0000
1706887230.3796 0 0.000 0.000 0.0000
1706887230.3872 0 0.000 0.000 0.0000
1706887230.3955 0 0.000 0.000 0.0000
1706887230.4032 0 0.000 0.000 0.0000
1706887230.4108 0 0.000 0.000 0.0000
1706887230.4194 0 0.000 0.000 0.0000
1706887230.4270 0 0.000 0.000 0.0000
1706887230.4357 0 0.000 0.000 0.0000
1706887230.4429 0 0.000 0.000 0.0000
1706887230.4517 0 0.000 0.000 0.0000
1706887230.4591 0 0.000 0.000 0.0000
1706887230.4668 0 0.000 0.000 0.0000
1706887230.4756 0 0.000 0.000 0.0000
1706887230.4832 0 0.000 0.000 0.0000
1706887230.4915 0 0.000 0.000 0.0000
1706887230.4992 0 0.000 0.000 0.0000
1706887230.5077 0 0.000 0.000 0.0000
1706887230.5153 0 0.000 0.000 0.0000
1706887230.5229 0 0.000 0.000 0.0000
1706887230.5316 0 0.000 0.000 0.0000
1706887230.5396 0 0.000 0.000 0.0000
1706887230.5483 0 0.000 0.000 0.0000
1706887230.5548 0 0.000 0.000 0.0000
1706887230.5636 0 0.000 0.000 0.0000
1706887230.5712 0 0.000 0.000 0.0000
1706887230.5788 0 0.000 0.000 0.0000
1706887230.5877 0 0.000 0.000 0.0000
1706887230.5948 0 0.000 0.000 0.0000
1706887230.6034 0 0.000 0.000 0.0000
1706887230.6112 0 0.000 0.000 0.0000
1706887230.6189 0 0.000 0.000 0.0000
1706887230.6276 0 0.000 0.000 0.0000
1706887230.6352 0 0.000 0.000 0.0000
1706887230.6433 0 0.000 0.000 0.0000
1706887230.6509 0 0.000 0.000 0.0000
1706887230.6597 0 0.000 0.000 0.0000
1706887230.6673 0 0.000 0.000 0.0000
1706887230.6749 0 0.000 0.000 0.0000
1706887230.6831 0 0.000 0.000 0.0000
1706887230.6914 0 0.000 0.000 0.0000
1706887230.6990 0 0.000 0.000 0.0000
1706887230.7068 0 0.000 0.000 0.0000
1706887230.7156 0 0.000 0.000 0.0000
1706887230.7231 0 0.000 0.000 0.0000
1706887230.7316 0 0.000 0.000 0.0000
1706887230.7390 0 0.000 0.000 0.0000
1706887230.7467 0 0.000 0.000 0.0000
1706887230.7555 0 0.000 0.000 0.0000
1706887230.7632 0 0.000 0.000 0.0000
1706887230.7707 0 0.000 0.000 0.0000
1706887230.7792 0 0.000 0.000 0.0000
1706887230.7870 0 0.000 0.000 0.0000
1706887230.7952 0 0.000 0.000 0.0000
1706887230.8029 0 0.000 0.000 0.0000
1706887230.8117 0 0.000 0.000 0.0000
1706887230.8192 0 0.000 0.000 0.0000
1706887230.8270 0 0.000 0.000 0.0000
1706887230.8347 0 0.000 0.000 0.0000
1706887230.8429 0 0.000 0.000 0.0000
1706887230.8517 0 0.000 0.000 0.0000
1706887230.8595 0 0.000 0.000 0.0000
1706887230.8669 0 0.000 0.000 0.0000
1706887230.8757 0 0.000 0.000 0.0000
1706887230.8834 0 0.000 0.000 0.0000
1706887230.8916 0 0.000 0.000 0.0000
1706887230.8993 0 0.000 0.000 0.0000
1706887230.9079 0 0.000 0.000 0.0000
1706887230.9154 0 0.000 0.000 0.0000
1706887230.9231 0 0.000 0.000 0.0000
1706887230.9308 0 0.000 0.000 0.0000
1706887230.9392 0 0.000 0.000 0.0000
1706887230.9469 0 0.000 0.000 0.0000
1706887230.9555 0 0.000 0.000 0.0000
1706887230.9630 0 0.000 0.000 0.0000
1706887230.9707 0 0.000 0.000 0.0000
1706887230.9795 0 0.000 0.000 0.0000
1706887230.9871 0 0.000 0.000 0.0000
1706887230.9954 0 0.000 0.000 0.0000
1706887231.0030 0 0.000 0.000 0.0000
1706887231.0116 0 0.000 0.000 0.0000
1706887231.0193 0 0.000 0.000 0.0000
1706887231.0270 0 0.000 0.000 0.0000
1706887231.0356 0 0.000 0.000 0.0000
1706887231.0427 0 0.000 0.000 0.0000
1706887231.0515 0 0.000 0.000 0.0000
1706887231.0590 0 0.000 0.000 0.0000
1706887231.0668 0 0.000 0.000 0.0000
1706887231.0756 0 0.000 0.000 0.0000
1706887231.0832 0 0.000 0.000 0.0000
1706887231.0913 0 0.000 0.000 0.0000
1706887231.0990 0 0.000 0.000 0.0000
1706887231.1077 0 0.000 0.000 0.0000
1706887231.1154 0 0.000 0.000 0.0000
1706887231.1231 0 0.000 0.000 0.0000
1706887231.1307 0 0.000 0.000 0.0000
1706887231.1388 0 0.000 0.000 0.0000
1706887231.1477 0 0.000 0.000 0.0000
1706887231.1553 0 0.000 0.000 0.0000
1706887231.1629 0 0.000 0.000 0.0000
1706887231.1717 0 0.000 0.000 0.0000
1706887231.1790 0 0.000 0.000 0.0000
1706887231.1876 0 0.000 0.000 0.0000
1706887231.1948 0 0.000 0.000 0.0000
1706887231.2035 0 0.000 0.000 0.0000
1706887231.2112 0 0.000 0.000 0.0000
1706887231.2190 0 0.000 0.000 0.0000
1706887231.2276 0 0.000 0.000 0.0000
1706887231.2353 0 0.000 0.000 0.0000
1706887231.2437 0 0.000 0.000 0.0000
1706887231.2512 0 0.000 0.000 0.0000
1706887231.2590 0 0.000 0.000 0.0000
1706887231.2676 0 0.000 0.000 0.0000
1706887231.2752 0 0.000 0.000 0.0000
1706887231.2829 0 0.000 0.000 0.0000
1706887231.2913 0 0.000 0.000 0.0000
1706887231.2988 0 0.000 0.000 0.0000
1706887231.3067 0 0.000 0.000 0.0000
1706887231.3153 0 0.000 0.000 0.0000
1706887231.3229 0 0.000 0.000 0.0000
1706887231.3317 0 0.000 0.000 0.0000
1706887231.3390 0 0.000 0.000 0.0000
1706887231.3477 0 0.000 0.000 0.0000
1706887231.3555 0 0.000 0.000 0.0000
1706887231.3629 0 0.000 0.000 0.0000
1706887231.3716 0 0.000 0.000 0.0000
1706887231.3792 0 0.000 0.000 0.0000
1706887231.3869 0 0.000 0.000 0.0000
1706887231.3953 0 0.000 0.000 0.0000
1706887231.4028 0 0.000 0.000 0.0000
1706887231.4116 0 0.000 0.000 0.0000
1706887231.4191 0 0.000 0.000 0.0000
1706887231.4269 0 0.000 0.000 0.0000
1706887231.4347 0 0.000 0.000 0.0000
1706887231.4429 0 0.000 0.000 0.0000
1706887231.4515 0 0.000 0.000 0.0000
1706887231.4592 0 0.000 0.000 0.0000
1706887231.4668 0 0.000 0.000 0.0000
1706887231.4757 0 0.000 0.000 0.0000
1706887231.4834 0 0.000 0.000 0.0000
1706887231.4916 0 0.000 0.000 0.0000
1706887231.4992 0 0.000 0.000 0.0000
1706887231.5070 0 0.000 0.000 0.0000
1706887231.5160 0 0.000 0.000 0.0000
1706887231.5237 0 0.000 0.000 0.0000
1706887231.5314 0 0.000 0.000 0.0000
1706887231.5395 0 0.000 0.000 0.0000
1706887231.5474 0 0.000 0.000 0.0000
1706887231.5552 0 0.000 0.000 0.0000
1706887231.5628 0 0.000 0.000 0.0000
1706887231.5716 0 0.000 0.000 0.0000
1706887231.5793 0 0.000 0.000 0.0000
1706887231.5868 0 0.000 0.000 0.0000
1706887231.5951 0 0.000 0.000 0.0000
1706887231.6029 0 0.000 0.000 0.0000
1706887231.6115 0 0.000 0.000 0.0000
1706887231.6192 0 0.000 0.000 0.0000
1706887231.6279 0 0.000 0.000 0.0000
1706887231.6355 0 0.000 0.000 0.0000
1706887231.6428 0 0.000 0.000 0.0000
1706887231.6515 0 0.000 0.000 0.0000
1706887231.6592 0 0.000 0.000 0.0000
1706887231.6669 0 0.000 0.000 0.0000
1706887231.6756 0 0.000 0.000 0.0000
1706887231.6828 0 0.000 0.000 0.0000
1706887231.6911 0 0.000 0.000 0.0000
1706887231.6988 0 0.000 0.000 0.0000
1706887231.7076 0 0.000 0.000 0.0000
1706887231.7153 0 0.000 0.000 0.0000
1706887231.7228 0 0.000 0.000 0.0000
1706887231.7315 0 0.000 0.000 0.0000
1706887231.7388 0 0.000 0.000 0.0000
1706887231.7467 0 0.000 0.000 0.0000
1706887231.7553 0 0.000 0.000 0.0000
1706887231.7628 0 0.000 0.000 0.0000
1706887231.7716 0 0.000 0.000 0.0000
1706887231.7792 0 0.000 0.000 0.0000
1706887231.7871 0 0.000 0.000 0.0000
1706887231.7955 0 0.000 0.000 0.0000
1706887231.8031 0 0.000 0.000 0.0000
1706887231.8116 0 0.000 0.000 0.0000
1706887231.8193 0 0.000 0.000 0.0000
1706887231.8269 0 0.000 0.000 0.0000
1706887231.8358 0 0.000 0.000 0.0000
1706887231.8430 0 0.000 0.000 0.0000
1706887231.8517 0 0.000 0.000 0.0000
1706887231.8592 0 0.000 0.000 0.0000
1706887231.8669 0 0.000 0.000 0.0000
1706887231.8756 0 0.000 0.000 0.0000
1706887231.8832 0 0.000 0.000 0.0000
1706887231.8915 0 0.000 0.000 0.0000
1706887231.8990 0 0.000 0.000 0.0000
1706887231.9068 0 0.000 0.000 0.0000
1706887231.9157 0 0.000 0.000 0.0000
1706887231.9233 0 0.000 0.000 0.0000
1706887231.9309 0 0.000 0.000 0.0000
1706887231.9393 0 0.000 0.000 0.0000
1706887231.9467 0 0.000 0.000 0.0000
1706887231.9556 0 0.000 0.000 0.0000
1706887231.9632 0 0.000 0.000 0.0000
1706887231.9708 0 0.000 0.000 0.0000
1706887231.9796 0 0.000 0.000 0.0000
1706887231.9882 0 0.000 0.000 0.0000
1706887231.9954 0 0.000 0.000 0.0000
1706887232.0030 0 0.000 0.000 0.0000
1706887232.0107 0 0.000 0.000 0.0000
1706887232.0194 0 0.000 0.000 0.0000
1706887232.0271 0 0.000 0.000 0.0000
1706887232.0357 0 0.000 0.000 0.0000
1706887232.0428 0 0.000 0.000 0.0000
1706887232.0517 0 0.000 0.000 0.0000
1706887232.0594 0 0.000 0.000 0.0000
1706887232.0670 0 0.000 0.000 0.0000
1706887232.0747 0 0.000 0.000 0.0000
1706887232.0833 0 0.000 0.000 0.0000
1706887232.0915 0 0.000 0.000 0.0000
1706887232.0992 0 0.000 0.000 0.0000
1706887232.1070 0 0.000 0.000 0.0000
1706887232.1157 0 0.000 0.000 0.0000
1706887232.1232 0 0.000 0.000 0.0000
1706887232.1309 0 0.000 0.000 0.0000
1706887232.1391 0 0.000 0.000 0.0000
1706887232.1469 0 0.000 0.000 0.0000
1706887232.1547 0 0.000 0.000 0.0000
1706887232.1634 0 0.000 0.000 0.0000
1706887232.1709 0 0.000 0.000 0.0000
1706887232.1797 0 0.000 0.000 0.0000
1706887232.1869 0 0.000 0.000 0.0000
1706887232.1953 0 0.000 0.000 0.0000
1706887232.2030 0 0.000 0.000 0.0000
1706887232.2116 0 0.000 0.000 0.0000
1706887232.2190 0 0.000 0.000 0.0000
1706887232.2268 0 0.000 0.000 0.0000
1706887232.2355 0 0.000 0.000 0.0000
1706887232.2428 0 0.000 0.000 0.0000
1706887232.2515 0 0.000 0.000 0.0000
1706887232.2589 0 0.000 0.000 0.0000
1706887232.2667 0 0.000 0.000 0.0000
1706887232.2756 0 0.000 0.000 0.0000
1706887232.2832 0 0.000 0.000 0.0000
1706887232.2916 0 0.000 0.000 0.0000
1706887232.2992 0 0.000 0.000 0.0000
1706887232.3067 0 0.000 0.000 0.0000
1706887232.3156 0 0.000 0.000 0.0000
1706887232.3233 0 0.000 0.000 0.0000
1706887232.3309 0 0.000 0.000 0.0000
1706887232.3392 0 0.000 0.000 0.0000
1706887232.3478 0 0.000 0.000 0.0000
1706887232.3554 0 0.000 0.000 0.0000
1706887232.3631 0 0.000 0.000 0.0000
1706887232.3708 0 0.000 0.000 0.0000
1706887232.3794 0 0.000 0.000 0.0000
1706887232.3871 0 0.000 0.000 0.0000
1706887232.3953 0 0.000 0.000 0.0000
1706887232.4029 0 0.000 0.000 0.0000
1706887232.4117 0 0.000 0.000 0.0000
1706887232.4194 0 0.000 0.000 0.0000
1706887232.4270 0 0.000 0.000 0.0000
1706887232.4348 0 0.000 0.000 0.0000
1706887232.4430 0 0.000 0.000 0.0000
1706887232.4516 0 0.000 0.000 0.0000
1706887232.4593 0 0.000 0.000 0.0000
1706887232.4670 0 0.000 0.000 0.0000
1706887232.4747 0 0.000 0.000 0.0000
1706887232.4833 0 0.000 0.000 0.0000
1706887232.4916 0 0.000 0.000 0.0000
1706887232.4992 0 0.000 0.000 0.0000
1706887232.5069 0 0.000 0.000 0.0000
1706887232.5147 0 0.000 0.000 0.0000
1706887232.5234 0 0.000 0.000 0.0000
1706887232.5308 0 0.000 0.000 0.0000
1706887232.5394 0 0.000 0.000 0.0000
1706887232.5471 0 0.000 0.000 0.0000
1706887232.5549 0 0.000 0.000 0.0000
1706887232.5637 0 0.000 0.000 0.0000
1706887232.5712 0 0.000 0.000 0.0000
1706887232.5787 0 0.000 0.000 0.0000
1706887232.5875 0 0.000 0.000 0.0000
1706887232.5957 0 0.000 0.000 0.0000
1706887232.6034 0 0.000 0.000 0.0000
1706887232.6111 0 0.000 0.000 0.0000
1706887232.6195 0 0.000 0.000 0.0000
1706887232.6272 0 0.000 0.000 0.0000
1706887232.6350 0 0.000 0.000 0.0000
1706887232.6432 0 0.000 0.000 0.0000
1706887232.6509 0 0.000 0.000 0.0000
1706887232.6597 0 0.000 0.000 0.0000
1706887232.6671 0 0.000 0.000 0.0000
1706887232.6749 0 0.000 0.000 0.0000
1706887232.6833 0 0.000 0.000 0.0000
1706887232.6916 0 0.000 0.000 0.0000
1706887232.6993 0 0.000 0.000 0.0000
1706887232.7079 0 0.000 0.000 0.0000
1706887232.7155 0 0.000 0.000 0.0000
1706887232.7232 0 0.000 0.000 0.0000
1706887232.7309 0 0.000 0.000 0.0000
1706887232.7391 0 0.000 0.000 0.0000
1706887232.7469 0 0.000 0.000 0.0000
1706887232.7555 0 0.000 0.000 0.0000
1706887232.7631 0 0.000 0.000 0.0000
1706887232.7708 0 0.000 0.000 0.0000
1706887232.7796 0 0.000 0.000 0.0000
1706887232.7872 0 0.000 0.000 0.0000
1706887232.7956 0 0.000 0.000 0.0000
1706887232.8030 0 0.000 0.000 0.0000
1706887232.8117 0 0.000 0.000 0.0000
1706887232.8194 0 0.000 0.000 0.0000
1706887232.8270 0 0.000 0.000 0.0000
1706887232.8348 0 0.000 0.000 0.0000
1706887232.8430 0 0.000 0.000 0.0000
1706887232.8507 0 0.000 0.000 0.0000
1706887232.8594 0 0.000 0.000 0.0000
1706887232.8671 0 0.000 0.000 0.0000
1706887232.8749 0 0.000 0.000 0.0000
1706887232.8836 0 0.000 0.000 0.0000
1706887232.8908 0 0.000 0.000 0.0000
1706887232.8996 0 0.000 0.000 0.0000
1706887232.9073 0 0.000 0.000 0.0000
1706887232.9152 0 0.000 0.000 0.0000
1706887232.9229 0 0.000 0.000 0.0000
1706887232.9316 0 0.000 0.000 0.0000
1706887232.9397 0 0.000 0.000 0.0000
1706887232.9475 0 0.000 0.000 0.0000
1706887232.9550 0 0.000 0.000 0.0000
1706887232.9628 0 0.000 0.000 0.0000
1706887232.9716 0 0.000 0.000 0.0000
1706887232.9790 0 0.000 0.000 0.0000
1706887232.9867 0 0.000 0.000 0.0000
1706887232.9952 0 0.000 0.000 0.0000
1706887233.0029 0 0.000 0.000 0.0000
1706887233.0116 0 0.000 0.000 0.0000
1706887233.0193 0 0.000 0.000 0.0000
1706887233.0268 0 0.000 0.000 0.0000
1706887233.0347 0 0.000 0.000 0.0000
1706887233.0430 0 0.000 0.000 0.0000
1706887233.0517 0 0.000 0.000 0.0000
1706887233.0594 0 0.000 0.000 0.0000
1706887233.0680 0 0.000 0.000 0.0000
1706887233.0756 0 0.000 0.000 0.0000
1706887233.0833 0 0.000 0.000 0.0000
1706887233.0917 0 0.000 0.000 0.0000
1706887233.0993 0 0.000 0.000 0.0000
1706887233.1070 0 0.000 0.000 0.0000
1706887233.1157 0 0.000 0.000 0.0000
1706887233.1233 0 0.000 0.000 0.0000
1706887233.1310 0 0.000 0.000 0.0000
1706887233.1394 0 0.000 0.000 0.0000
1706887233.1469 0 0.000 0.000 0.0000
1706887233.1547 0 0.000 0.000 0.0000
1706887233.1633 0 0.000 0.000 0.0000
1706887233.1709 0 0.000 0.000 0.0000
1706887233.1796 0 0.000 0.000 0.0000
1706887233.1870 0 0.000 0.000 0.0000
1706887233.1953 0 0.000 0.000 0.0000
1706887233.2028 0 0.000 0.000 0.0000
1706887233.2116 0 0.000 0.000 0.0000
1706887233.2192 0 0.000 0.000 0.0000
1706887233.2270 0 0.000 0.000 0.0000
1706887233.2348 0 0.000 0.000 0.0000
1706887233.2430 0 0.000 0.000 0.0000
1706887233.2516 0 0.000 0.000 0.0000
1706887233.2593 0 0.000 0.000 0.0000
1706887233.2669 0 0.000 0.000 0.0000
1706887233.2748 0 0.000 0.000 0.0000
1706887233.2835 0 0.000 0.000 0.0000
1706887233.2917 0 0.000 0.000 0.0000
1706887233.2992 0 0.000 0.000 0.0000
1706887233.3069 0 0.000 0.000 0.0000
1706887233.3157 0 0.000 0.000 0.0000
1706887233.3233 0 0.000 0.000 0.0000
1706887233.3310 0 0.000 0.000 0.0000
1706887233.3390 0 0.000 0.000 0.0000
1706887233.3468 0 0.000 0.000 0.0000
1706887233.3556 0 0.000 0.000 0.0000
1706887233.3632 0 0.000 0.000 0.0000
1706887233.3711 0 0.000 0.000 0.0000
1706887233.3834 0 0.000 0.000 0.0000
1706887233.3877 0 0.000 0.000 0.0000
1706887233.3951 0 0.000 0.000 0.0000
1706887233.4029 0 0.000 0.000 0.0000
1706887233.4116 0 0.000 0.000 0.0000
1706887233.4194 0 0.000 0.000 0.0000
1706887233.4280 0 0.000 0.000 0.0000
1706887233.4356 0 0.000 0.000 0.0000
1706887233.4429 0 0.000 0.000 0.0000
1706887233.4517 0 0.000 0.000 0.0000
1706887233.4595 0 0.000 0.000 0.0000
1706887233.4672 0 0.000 0.000 0.0000
1706887233.4750 0 0.000 0.000 0.0000
1706887233.4837 0 0.000 0.000 0.0000
1706887233.4911 0 0.000 0.000 0.0000
1706887233.4988 0 0.000 0.000 0.0000
1706887233.5075 0 0.000 0.000 0.0000
1706887233.5153 0 0.000 0.000 0.0000
1706887233.5229 0 0.000 0.000 0.0000
1706887233.5316 0 0.000 0.000 0.0000
1706887233.5388 0 0.000 0.000 0.0000
1706887233.5476 0 0.000 0.000 0.0000
1706887233.5552 0 0.000 0.000 0.0000
1706887233.5627 0 0.000 0.000 0.0000
1706887233.5715 0 0.000 0.000 0.0000
1706887233.5791 0 0.000 0.000 0.0000
1706887233.5869 0 0.000 0.000 0.0000
1706887233.5952 0 0.000 0.000 0.0000
1706887233.6029 0 0.000 0.000 0.0000
1706887233.6114 0 0.000 0.000 0.0000
1706887233.6193 0 0.000 0.000 0.0000
1706887233.6268 0 0.000 0.000 0.0000
1706887233.6347 0 0.000 0.000 0.0000
1706887233.6432 0 0.000 0.000 0.0000
1706887233.6508 0 0.000 0.000 0.0000
1706887233.6594 0 0.000 0.000 0.0000
1706887233.6671 0 0.000 0.000 0.0000
1706887233.6748 0 0.000 0.000 0.0000
1706887233.6832 0 0.000 0.000 0.0000
1706887233.6916 0 0.000 0.000 0.0000
1706887233.6990 0 0.000 0.000 0.0000
1706887233.7078 0 0.000 0.000 0.0000
1706887233.7155 0 0.000 0.000 0.0000
1706887233.7231 0 0.000 0.000 0.0000
1706887233.7308 0 0.000 0.000 0.0000
1706887233.7393 0 0.000 0.000 0.0000
1706887233.7468 0 0.000 0.000 0.0000
1706887233.7556 0 0.000 0.000 0.0000
1706887233.7634 0 0.000 0.000 0.0000
1706887233.7711 0 0.000 0.000 0.0000
1706887233.7790 0 0.000 0.000 0.0000
1706887233.7925 0 0.000 0.000 0.0000
1706887233.7954 0 0.000 0.000 0.0000
1706887233.8031 0 0.000 0.000 0.0000
1706887233.8129 0 0.000 0.000 0.0000
1706887233.8191 0 0.000 0.000 0.0000
1706887233.8275 0 0.000 0.000 0.0000
1706887233.8351 0 0.000 0.000 0.0000
1706887233.8433 0 0.000 0.000 0.0000
1706887233.8510 0 0.000 0.000 0.0000
1706887233.8598 0 0.000 0.000 0.0000
1706887233.8673 0 0.000 0.000 0.0000
1706887233.8751 0 0.000 0.000 0.0000
1706887233.8837 0 0.000 0.000 0.0000
1706887233.8908 0 0.000 0.000 0.0000
1706887233.8996 0 0.000 0.000 0.0000
1706887233.9073 0 0.000 0.000 0.0000
1706887233.9149 0 0.000 0.000 0.0000
1706887233.9289 0 0.000 0.000 0.0000
1706887233.9312 0 0.000 0.000 0.0000
