% Edge sensor logfile log_20240202_162047.273/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 0 0 0 0 0 0 0 0
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1706887249.7765 0 0.000 0.000 0.0000
1706887249.7842 0 0.000 0.000 0.0000
1706887249.7924 0 0.000 0.000 0.0000
1706887249.8006 0 0.000 0.000 0.0000
1706887249.8084 0 0.000 0.000 0.0000
1706887249.8165 0 0.000 0.000 0.0000
1706887249.8243 0 0.000 0.000 0.0000
1706887249.8320 0 0.000 0.000 0.0000
1706887249.8403 0 0.000 0.000 0.0000
1706887249.8483 0 0.000 0.000 0.0000
1706887249.8560 0 0.000 0.000 0.0000
1706887249.8642 0 0.000 0.000 0.0000
1706887249.8720 0 0.000 0.000 0.0000
1706887249.8808 0 0.000 0.000 0.0000
1706887249.8880 0 0.000 0.000 0.0000
1706887249.8960 0 0.000 0.000 0.0000
1706887249.9038 0 0.000 0.000 0.0000
1706887249.9120 0 0.000 0.000 0.0000
1706887249.9198 0 0.000 0.000 0.0000
1706887249.9287 0 0.000 0.000 0.0000
1706887249.9367 0 0.000 0.000 0.0000
1706887249.9438 0 0.000 0.000 0.0000
1706887249.9526 0 0.000 0.000 0.0000
1706887249.9599 0 0.000 0.000 0.0000
1706887249.9681 0 0.000 0.000 0.0000
1706887249.9765 0 0.000 0.000 0.0000
1706887249.9846 0 0.000 0.000 0.0000
1706887249.9928 0 0.000 0.000 0.0000
1706887250.0006 0 0.000 0.000 0.0000
1706887250.0088 0 0.000 0.000 0.0000
1706887250.0160 0 0.000 0.000 0.0000
1706887250.0242 0 0.000 0.000 0.0000
1706887250.0324 0 0.000 0.000 0.0000
1706887250.0407 0 0.000 0.000 0.0000
1706887250.0484 0 0.000 0.000 0.0000
1706887250.0566 0 0.000 0.000 0.0000
1706887250.0648 0 0.000 0.000 0.0000
1706887250.0719 0 0.000 0.000 0.0000
1706887250.0802 0 0.000 0.000 0.0000
1706887250.0884 0 0.000 0.000 0.0000
1706887250.0961 0 0.000 0.000 0.0000
1706887250.1044 0 0.000 0.000 0.0000
1706887250.1126 0 0.000 0.000 0.0000
1706887250.1198 0 0.000 0.000 0.0000
1706887250.1280 0 0.000 0.000 0.0000
1706887250.1363 0 0.000 0.000 0.0000
1706887250.1440 0 0.000 0.000 0.0000
1706887250.1522 0 0.000 0.000 0.0000
1706887250.1599 0 0.000 0.000 0.0000
1706887250.1688 0 0.000 0.000 0.0000
1706887250.1765 0 0.000 0.000 0.0000
1706887250.1848 0 0.000 0.000 0.0000
1706887250.1926 0 0.000 0.000 0.0000
1706887250.2007 0 0.000 0.000 0.0000
1706887250.2087 0 0.000 0.000 0.0000
1706887250.2166 0 0.000 0.000 0.0000
1706887250.2243 0 0.000 0.000 0.0000
1706887250.2325 0 0.000 0.000 0.0000
1706887250.2403 0 0.000 0.000 0.0000
1706887250.2485 0 0.000 0.000 0.0000
1706887250.2565 0 0.000 0.000 0.0000
1706887250.2643 0 0.000 0.000 0.0000
1706887250.2721 0 0.000 0.000 0.0000
1706887250.2803 0 0.000 0.000 0.0000
1706887250.2880 0 0.000 0.000 0.0000
1706887250.2961 0 0.000 0.000 0.0000
1706887250.3043 0 0.000 0.000 0.0000
1706887250.3120 0 0.000 0.000 0.0000
1706887250.3199 0 0.000 0.000 0.0000
1706887250.3281 0 0.000 0.000 0.0000
1706887250.3359 0 0.000 0.000 0.0000
1706887250.3439 0 0.000 0.000 0.0000
1706887250.3521 0 0.000 0.000 0.0000
1706887250.3598 0 0.000 0.000 0.0000
1706887250.3681 0 0.000 0.000 0.0000
1706887250.3759 0 0.000 0.000 0.0000
1706887250.3846 0 0.000 0.000 0.0000
1706887250.3928 0 0.000 0.000 0.0000
1706887250.3999 0 0.000 0.000 0.0000
1706887250.4079 0 0.000 0.000 0.0000
1706887250.4161 0 0.000 0.000 0.0000
1706887250.4239 0 0.000 0.000 0.0000
1706887250.4325 0 0.000 0.000 0.0000
1706887250.4407 0 0.000 0.000 0.0000
1706887250.4479 0 0.000 0.000 0.0000
1706887250.4558 0 0.000 0.000 0.0000
1706887250.4642 0 0.000 0.000 0.0000
1706887250.4720 0 0.000 0.000 0.0000
1706887250.4808 0 0.000 0.000 0.0000
1706887250.4880 0 0.000 0.000 0.0000
1706887250.4962 0 0.000 0.000 0.0000
1706887250.5041 0 0.000 0.000 0.0000
1706887250.5125 0 0.000 0.000 0.0000
1706887250.5205 0 0.000 0.000 0.0000
1706887250.5283 0 0.000 0.000 0.0000
1706887250.5365 0 0.000 0.000 0.0000
1706887250.5448 0 0.000 0.000 0.0000
1706887250.5526 0 0.000 0.000 0.0000
1706887250.5609 0 0.000 0.000 0.0000
1706887250.5678 0 0.000 0.000 0.0000
1706887250.5763 0 0.000 0.000 0.0000
1706887250.5846 0 0.000 0.000 0.0000
1706887250.5929 0 0.000 0.000 0.0000
1706887250.6007 0 0.000 0.000 0.0000
1706887250.6089 0 0.000 0.000 0.0000
1706887250.6160 0 0.000 0.000 0.0000
1706887250.6245 0 0.000 0.000 0.0000
1706887250.6327 0 0.000 0.000 0.0000
1706887250.6400 0 0.000 0.000 0.0000
1706887250.6479 0 0.000 0.000 0.0000
1706887250.6560 0 0.000 0.000 0.0000
1706887250.6638 0 0.000 0.000 0.0000
1706887250.6724 0 0.000 0.000 0.0000
1706887250.6806 0 0.000 0.000 0.0000
1706887250.6888 0 0.000 0.000 0.0000
1706887250.6967 0 0.000 0.000 0.0000
1706887250.7047 0 0.000 0.000 0.0000
1706887250.7119 0 0.000 0.000 0.0000
1706887250.7204 0 0.000 0.000 0.0000
1706887250.7286 0 0.000 0.000 0.0000
1706887250.7359 0 0.000 0.000 0.0000
1706887250.7446 0 0.000 0.000 0.0000
1706887250.7528 0 0.000 0.000 0.0000
1706887250.7600 0 0.000 0.000 0.0000
1706887250.7679 0 0.000 0.000 0.0000
1706887250.7767 0 0.000 0.000 0.0000
1706887250.7840 0 0.000 0.000 0.0000
1706887250.7927 0 0.000 0.000 0.0000
1706887250.7999 0 0.000 0.000 0.0000
1706887250.8081 0 0.000 0.000 0.0000
1706887250.8160 0 0.000 0.000 0.0000
1706887250.8248 0 0.000 0.000 0.0000
1706887250.8320 0 0.000 0.000 0.0000
1706887250.8407 0 0.000 0.000 0.0000
1706887250.8478 0 0.000 0.000 0.0000
1706887250.8561 0 0.000 0.000 0.0000
1706887250.8639 0 0.000 0.000 0.0000
1706887250.8729 0 0.000 0.000 0.0000
1706887250.8799 0 0.000 0.000 0.0000
1706887250.8878 0 0.000 0.000 0.0000
1706887250.8961 0 0.000 0.000 0.0000
1706887250.9043 0 0.000 0.000 0.0000
1706887250.9121 0 0.000 0.000 0.0000
1706887250.9200 0 0.000 0.000 0.0000
1706887250.9281 0 0.000 0.000 0.0000
1706887250.9360 0 0.000 0.000 0.0000
1706887250.9442 0 0.000 0.000 0.0000
1706887250.9525 0 0.000 0.000 0.0000
1706887250.9604 0 0.000 0.000 0.0000
1706887250.9686 0 0.000 0.000 0.0000
1706887250.9763 0 0.000 0.000 0.0000
1706887250.9841 0 0.000 0.000 0.0000
1706887250.9924 0 0.000 0.000 0.0000
1706887251.0007 0 0.000 0.000 0.0000
1706887251.0086 0 0.000 0.000 0.0000
1706887251.0166 0 0.000 0.000 0.0000
1706887251.0245 0 0.000 0.000 0.0000
1706887251.0322 0 0.000 0.000 0.0000
1706887251.0405 0 0.000 0.000 0.0000
1706887251.0487 0 0.000 0.000 0.0000
1706887251.0565 0 0.000 0.000 0.0000
1706887251.0646 0 0.000 0.000 0.0000
1706887251.0725 0 0.000 0.000 0.0000
1706887251.0803 0 0.000 0.000 0.0000
1706887251.0885 0 0.000 0.000 0.0000
1706887251.0958 0 0.000 0.000 0.0000
1706887251.1046 0 0.000 0.000 0.0000
1706887251.1128 0 0.000 0.000 0.0000
1706887251.1206 0 0.000 0.000 0.0000
1706887251.1284 0 0.000 0.000 0.0000
1706887251.1367 0 0.000 0.000 0.0000
1706887251.1438 0 0.000 0.000 0.0000
1706887251.1525 0 0.000 0.000 0.0000
1706887251.1604 0 0.000 0.000 0.0000
1706887251.1686 0 0.000 0.000 0.0000
1706887251.1760 0 0.000 0.000 0.0000
1706887251.1842 0 0.000 0.000 0.0000
1706887251.1925 0 0.000 0.000 0.0000
1706887251.2001 0 0.000 0.000 0.0000
1706887251.2084 0 0.000 0.000 0.0000
1706887251.2167 0 0.000 0.000 0.0000
1706887251.2241 0 0.000 0.000 0.0000
1706887251.2323 0 0.000 0.000 0.0000
1706887251.2404 0 0.000 0.000 0.0000
1706887251.2481 0 0.000 0.000 0.0000
1706887251.2565 0 0.000 0.000 0.0000
1706887251.2647 0 0.000 0.000 0.0000
1706887251.2721 0 0.000 0.000 0.0000
1706887251.2805 0 0.000 0.000 0.0000
1706887251.2885 0 0.000 0.000 0.0000
1706887251.2962 0 0.000 0.000 0.0000
1706887251.3045 0 0.000 0.000 0.0000
1706887251.3127 0 0.000 0.000 0.0000
1706887251.3201 0 0.000 0.000 0.0000
1706887251.3284 0 0.000 0.000 0.0000
1706887251.3365 0 0.000 0.000 0.0000
1706887251.3442 0 0.000 0.000 0.0000
1706887251.3525 0 0.000 0.000 0.0000
1706887251.3607 0 0.000 0.000 0.0000
1706887251.3685 0 0.000 0.000 0.0000
1706887251.3763 0 0.000 0.000 0.0000
1706887251.3845 0 0.000 0.000 0.0000
1706887251.3922 0 0.000 0.000 0.0000
1706887251.4004 0 0.000 0.000 0.0000
1706887251.4086 0 0.000 0.000 0.0000
1706887251.4166 0 0.000 0.000 0.0000
1706887251.4242 0 0.000 0.000 0.0000
1706887251.4325 0 0.000 0.000 0.0000
1706887251.4403 0 0.000 0.000 0.0000
1706887251.4485 0 0.000 0.000 0.0000
1706887251.4568 0 0.000 0.000 0.0000
1706887251.4644 0 0.000 0.000 0.0000
1706887251.4722 0 0.000 0.000 0.0000
1706887251.4805 0 0.000 0.000 0.0000
1706887251.4882 0 0.000 0.000 0.0000
1706887251.4965 0 0.000 0.000 0.0000
1706887251.5048 0 0.000 0.000 0.0000
1706887251.5123 0 0.000 0.000 0.0000
1706887251.5201 0 0.000 0.000 0.0000
1706887251.5284 0 0.000 0.000 0.0000
1706887251.5362 0 0.000 0.000 0.0000
1706887251.5445 0 0.000 0.000 0.0000
1706887251.5528 0 0.000 0.000 0.0000
1706887251.5604 0 0.000 0.000 0.0000
1706887251.5687 0 0.000 0.000 0.0000
1706887251.5766 0 0.000 0.000 0.0000
1706887251.5843 0 0.000 0.000 0.0000
1706887251.5925 0 0.000 0.000 0.0000
1706887251.6006 0 0.000 0.000 0.0000
1706887251.6085 0 0.000 0.000 0.0000
1706887251.6167 0 0.000 0.000 0.0000
1706887251.6245 0 0.000 0.000 0.0000
1706887251.6322 0 0.000 0.000 0.0000
1706887251.6404 0 0.000 0.000 0.0000
1706887251.6484 0 0.000 0.000 0.0000
1706887251.6563 0 0.000 0.000 0.0000
1706887251.6641 0 0.000 0.000 0.0000
1706887251.6720 0 0.000 0.000 0.0000
1706887251.6798 0 0.000 0.000 0.0000
1706887251.6881 0 0.000 0.000 0.0000
1706887251.6962 0 0.000 0.000 0.0000
1706887251.7040 0 0.000 0.000 0.0000
1706887251.7123 0 0.000 0.000 0.0000
1706887251.7200 0 0.000 0.000 0.0000
1706887251.7279 0 0.000 0.000 0.0000
1706887251.7360 0 0.000 0.000 0.0000
1706887251.7442 0 0.000 0.000 0.0000
1706887251.7521 0 0.000 0.000 0.0000
1706887251.7603 0 0.000 0.000 0.0000
1706887251.7685 0 0.000 0.000 0.0000
1706887251.7759 0 0.000 0.000 0.0000
1706887251.7839 0 0.000 0.000 0.0000
1706887251.7922 0 0.000 0.000 0.0000
1706887251.8000 0 0.000 0.000 0.0000
1706887251.8083 0 0.000 0.000 0.0000
1706887251.8165 0 0.000 0.000 0.0000
1706887251.8247 0 0.000 0.000 0.0000
1706887251.8319 0 0.000 0.000 0.0000
1706887251.8402 0 0.000 0.000 0.0000
1706887251.8480 0 0.000 0.000 0.0000
1706887251.8562 0 0.000 0.000 0.0000
1706887251.8645 0 0.000 0.000 0.0000
1706887251.8727 0 0.000 0.000 0.0000
1706887251.8799 0 0.000 0.000 0.0000
1706887251.8881 0 0.000 0.000 0.0000
1706887251.8960 0 0.000 0.000 0.0000
1706887251.9042 0 0.000 0.000 0.0000
1706887251.9125 0 0.000 0.000 0.0000
1706887251.9207 0 0.000 0.000 0.0000
1706887251.9279 0 0.000 0.000 0.0000
1706887251.9362 0 0.000 0.000 0.0000
1706887251.9439 0 0.000 0.000 0.0000
1706887251.9522 0 0.000 0.000 0.0000
1706887251.9603 0 0.000 0.000 0.0000
1706887251.9680 0 0.000 0.000 0.0000
1706887251.9758 0 0.000 0.000 0.0000
1706887251.9841 0 0.000 0.000 0.0000
1706887251.9920 0 0.000 0.000 0.0000
1706887252.0003 0 0.000 0.000 0.0000
1706887252.0083 0 0.000 0.000 0.0000
1706887252.0162 0 0.000 0.000 0.0000
1706887252.0240 0 0.000 0.000 0.0000
1706887252.0322 0 0.000 0.000 0.0000
1706887252.0400 0 0.000 0.000 0.0000
1706887252.0483 0 0.000 0.000 0.0000
1706887252.0564 0 0.000 0.000 0.0000
1706887252.0642 0 0.000 0.000 0.0000
1706887252.0720 0 0.000 0.000 0.0000
1706887252.0802 0 0.000 0.000 0.0000
1706887252.0880 0 0.000 0.000 0.0000
1706887252.0960 0 0.000 0.000 0.0000
1706887252.1042 0 0.000 0.000 0.0000
1706887252.1120 0 0.000 0.000 0.0000
1706887252.1199 0 0.000 0.000 0.0000
1706887252.1282 0 0.000 0.000 0.0000
1706887252.1359 0 0.000 0.000 0.0000
1706887252.1440 0 0.000 0.000 0.0000
1706887252.1522 0 0.000 0.000 0.0000
1706887252.1607 0 0.000 0.000 0.0000
1706887252.1678 0 0.000 0.000 0.0000
1706887252.1767 0 0.000 0.000 0.0000
1706887252.1843 0 0.000 0.000 0.0000
1706887252.1926 0 0.000 0.000 0.0000
1706887252.1999 0 0.000 0.000 0.0000
1706887252.2088 0 0.000 0.000 0.0000
1706887252.2159 0 0.000 0.000 0.0000
1706887252.2247 0 0.000 0.000 0.0000
1706887252.2324 0 0.000 0.000 0.0000
1706887252.2407 0 0.000 0.000 0.0000
1706887252.2479 0 0.000 0.000 0.0000
1706887252.2568 0 0.000 0.000 0.0000
1706887252.2639 0 0.000 0.000 0.0000
1706887252.2728 0 0.000 0.000 0.0000
1706887252.2805 0 0.000 0.000 0.0000
1706887252.2887 0 0.000 0.000 0.0000
1706887252.2959 0 0.000 0.000 0.0000
1706887252.3048 0 0.000 0.000 0.0000
1706887252.3120 0 0.000 0.000 0.0000
1706887252.3207 0 0.000 0.000 0.0000
1706887252.3286 0 0.000 0.000 0.0000
1706887252.3367 0 0.000 0.000 0.0000
1706887252.3439 0 0.000 0.000 0.0000
1706887252.3528 0 0.000 0.000 0.0000
1706887252.3600 0 0.000 0.000 0.0000
1706887252.3680 0 0.000 0.000 0.0000
1706887252.3765 0 0.000 0.000 0.0000
1706887252.3847 0 0.000 0.000 0.0000
1706887252.3919 0 0.000 0.000 0.0000
1706887252.4007 0 0.000 0.000 0.0000
1706887252.4089 0 0.000 0.000 0.0000
1706887252.4160 0 0.000 0.000 0.0000
1706887252.4244 0 0.000 0.000 0.0000
1706887252.4326 0 0.000 0.000 0.0000
1706887252.4398 0 0.000 0.000 0.0000
1706887252.4487 0 0.000 0.000 0.0000
1706887252.4568 0 0.000 0.000 0.0000
1706887252.4641 0 0.000 0.000 0.0000
1706887252.4725 0 0.000 0.000 0.0000
1706887252.4807 0 0.000 0.000 0.0000
1706887252.4879 0 0.000 0.000 0.0000
1706887252.4958 0 0.000 0.000 0.0000
1706887252.5040 0 0.000 0.000 0.0000
1706887252.5122 0 0.000 0.000 0.0000
1706887252.5205 0 0.000 0.000 0.0000
1706887252.5288 0 0.000 0.000 0.0000
1706887252.5362 0 0.000 0.000 0.0000
1706887252.5439 0 0.000 0.000 0.0000
1706887252.5522 0 0.000 0.000 0.0000
1706887252.5604 0 0.000 0.000 0.0000
1706887252.5683 0 0.000 0.000 0.0000
1706887252.5761 0 0.000 0.000 0.0000
1706887252.5845 0 0.000 0.000 0.0000
1706887252.5924 0 0.000 0.000 0.0000
1706887252.6007 0 0.000 0.000 0.0000
1706887252.6079 0 0.000 0.000 0.0000
1706887252.6159 0 0.000 0.000 0.0000
1706887252.6247 0 0.000 0.000 0.0000
1706887252.6320 0 0.000 0.000 0.0000
1706887252.6407 0 0.000 0.000 0.0000
1706887252.6489 0 0.000 0.000 0.0000
1706887252.6560 0 0.000 0.000 0.0000
1706887252.6646 0 0.000 0.000 0.0000
1706887252.6725 0 0.000 0.000 0.0000
1706887252.6805 0 0.000 0.000 0.0000
1706887252.6883 0 0.000 0.000 0.0000
1706887252.6967 0 0.000 0.000 0.0000
1706887252.7039 0 0.000 0.000 0.0000
1706887252.7129 0 0.000 0.000 0.0000
1706887252.7208 0 0.000 0.000 0.0000
1706887252.7288 0 0.000 0.000 0.0000
1706887252.7367 0 0.000 0.000 0.0000
1706887252.7439 0 0.000 0.000 0.0000
1706887252.7521 0 0.000 0.000 0.0000
1706887252.7599 0 0.000 0.000 0.0000
1706887252.7682 0 0.000 0.000 0.0000
1706887252.7759 0 0.000 0.000 0.0000
1706887252.7848 0 0.000 0.000 0.0000
1706887252.7920 0 0.000 0.000 0.0000
1706887252.8002 0 0.000 0.000 0.0000
1706887252.8080 0 0.000 0.000 0.0000
1706887252.8160 0 0.000 0.000 0.0000
1706887252.8239 0 0.000 0.000 0.0000
1706887252.8328 0 0.000 0.000 0.0000
1706887252.8399 0 0.000 0.000 0.0000
1706887252.8483 0 0.000 0.000 0.0000
1706887252.8561 0 0.000 0.000 0.0000
1706887252.8641 0 0.000 0.000 0.0000
1706887252.8720 0 0.000 0.000 0.0000
1706887252.8808 0 0.000 0.000 0.0000
1706887252.8880 0 0.000 0.000 0.0000
1706887252.8962 0 0.000 0.000 0.0000
1706887252.9049 0 0.000 0.000 0.0000
1706887252.9120 0 0.000 0.000 0.0000
