% Edge sensor logfile log_20240202_161748.204/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 0 0 0 0 0 0 0 0
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1706887069.0648 0 0.000 0.000 0.0000
1706887069.0732 0 0.000 0.000 0.0000
1706887069.0808 0 0.000 0.000 0.0000
1706887069.0882 0 0.000 0.000 0.0000
1706887069.0960 0 0.000 0.000 0.0000
1706887069.1049 0 0.000 0.000 0.0000
1706887069.1123 0 0.000 0.000 0.0000
1706887069.1201 0 0.000 0.000 0.0000
1706887069.1284 0 0.000 0.000 0.0000
1706887069.1369 0 0.000 0.000 0.0000
1706887069.1447 0 0.000 0.000 0.0000
1706887069.1525 0 0.000 0.000 0.0000
1706887069.1610 0 0.000 0.000 0.0000
1706887069.1686 0 0.000 0.000 0.0000
1706887069.1760 0 0.000 0.000 0.0000
1706887069.1845 0 0.000 0.000 0.0000
1706887069.1924 0 0.000 0.000 0.0000
1706887069.2002 0 0.000 0.000 0.0000
1706887069.2087 0 0.000 0.000 0.0000
1706887069.2163 0 0.000 0.000 0.0000
1706887069.2248 0 0.000 0.000 0.0000
1706887069.2321 0 0.000 0.000 0.0000
1706887069.2400 0 0.000 0.000 0.0000
1706887069.2489 0 0.000 0.000 0.0000
1706887069.2572 0 0.000 0.000 0.0000
1706887069.2646 0 0.000 0.000 0.0000
1706887069.2720 0 0.000 0.000 0.0000
1706887069.2805 0 0.000 0.000 0.0000
1706887069.2883 0 0.000 0.000 0.0000
1706887069.2962 0 0.000 0.000 0.0000
1706887069.3045 0 0.000 0.000 0.0000
1706887069.3123 0 0.000 0.000 0.0000
1706887069.3202 0 0.000 0.000 0.0000
1706887069.3282 0 0.000 0.000 0.0000
1706887069.3361 0 0.000 0.000 0.0000
1706887069.3440 0 0.000 0.000 0.0000
1706887069.3523 0 0.000 0.000 0.0000
1706887069.3602 0 0.000 0.000 0.0000
1706887069.3681 0 0.000 0.000 0.0000
1706887069.3762 0 0.000 0.000 0.0000
1706887069.3842 0 0.000 0.000 0.0000
1706887069.3930 0 0.000 0.000 0.0000
1706887069.4004 0 0.000 0.000 0.0000
1706887069.4083 0 0.000 0.000 0.0000
1706887069.4162 0 0.000 0.000 0.0000
1706887069.4245 0 0.000 0.000 0.0000
1706887069.4325 0 0.000 0.000 0.0000
1706887069.4402 0 0.000 0.000 0.0000
1706887069.4487 0 0.000 0.000 0.0000
1706887069.4567 0 0.000 0.000 0.0000
1706887069.4646 0 0.000 0.000 0.0000
1706887069.4728 0 0.000 0.000 0.0000
1706887069.4808 0 0.000 0.000 0.0000
1706887069.4886 0 0.000 0.000 0.0000
1706887069.4961 0 0.000 0.000 0.0000
1706887069.5040 0 0.000 0.000 0.0000
1706887069.5130 0 0.000 0.000 0.0000
1706887069.5204 0 0.000 0.000 0.0000
1706887069.5287 0 0.000 0.000 0.0000
1706887069.5365 0 0.000 0.000 0.0000
1706887069.5450 0 0.000 0.000 0.0000
1706887069.5528 0 0.000 0.000 0.0000
1706887069.5607 0 0.000 0.000 0.0000
1706887069.5682 0 0.000 0.000 0.0000
1706887069.5764 0 0.000 0.000 0.0000
1706887069.5842 0 0.000 0.000 0.0000
1706887069.5928 0 0.000 0.000 0.0000
1706887069.6006 0 0.000 0.000 0.0000
1706887069.6085 0 0.000 0.000 0.0000
1706887069.6168 0 0.000 0.000 0.0000
1706887069.6242 0 0.000 0.000 0.0000
1706887069.6321 0 0.000 0.000 0.0000
1706887069.6406 0 0.000 0.000 0.0000
1706887069.6484 0 0.000 0.000 0.0000
1706887069.6563 0 0.000 0.000 0.0000
1706887069.6645 0 0.000 0.000 0.0000
1706887069.6729 0 0.000 0.000 0.0000
1706887069.6808 0 0.000 0.000 0.0000
1706887069.6882 0 0.000 0.000 0.0000
1706887069.6960 0 0.000 0.000 0.0000
1706887069.7040 0 0.000 0.000 0.0000
1706887069.7122 0 0.000 0.000 0.0000
1706887069.7200 0 0.000 0.000 0.0000
1706887069.7285 0 0.000 0.000 0.0000
1706887069.7370 0 0.000 0.000 0.0000
1706887069.7447 0 0.000 0.000 0.0000
1706887069.7524 0 0.000 0.000 0.0000
1706887069.7608 0 0.000 0.000 0.0000
1706887069.7682 0 0.000 0.000 0.0000
1706887069.7768 0 0.000 0.000 0.0000
1706887069.7842 0 0.000 0.000 0.0000
1706887069.7920 0 0.000 0.000 0.0000
1706887069.8007 0 0.000 0.000 0.0000
1706887069.8081 0 0.000 0.000 0.0000
1706887069.8170 0 0.000 0.000 0.0000
1706887069.8244 0 0.000 0.000 0.0000
1706887069.8329 0 0.000 0.000 0.0000
1706887069.8407 0 0.000 0.000 0.0000
1706887069.8483 0 0.000 0.000 0.0000
1706887069.8567 0 0.000 0.000 0.0000
1706887069.8646 0 0.000 0.000 0.0000
1706887069.8720 0 0.000 0.000 0.0000
1706887069.8805 0 0.000 0.000 0.0000
1706887069.8881 0 0.000 0.000 0.0000
1706887069.8960 0 0.000 0.000 0.0000
1706887069.9044 0 0.000 0.000 0.0000
1706887069.9122 0 0.000 0.000 0.0000
1706887069.9201 0 0.000 0.000 0.0000
1706887069.9281 0 0.000 0.000 0.0000
1706887069.9368 0 0.000 0.000 0.0000
1706887069.9446 0 0.000 0.000 0.0000
1706887069.9520 0 0.000 0.000 0.0000
1706887069.9609 0 0.000 0.000 0.0000
1706887069.9688 0 0.000 0.000 0.0000
1706887069.9776 0 0.000 0.000 0.0000
1706887069.9843 0 0.000 0.000 0.0000
1706887069.9921 0 0.000 0.000 0.0000
1706887070.0006 0 0.000 0.000 0.0000
1706887070.0084 0 0.000 0.000 0.0000
1706887070.0162 0 0.000 0.000 0.0000
1706887070.0240 0 0.000 0.000 0.0000
1706887070.0329 0 0.000 0.000 0.0000
1706887070.0408 0 0.000 0.000 0.0000
1706887070.0482 0 0.000 0.000 0.0000
1706887070.0560 0 0.000 0.000 0.0000
1706887070.0649 0 0.000 0.000 0.0000
1706887070.0727 0 0.000 0.000 0.0000
1706887070.0805 0 0.000 0.000 0.0000
1706887070.0884 0 0.000 0.000 0.0000
1706887070.0968 0 0.000 0.000 0.0000
1706887070.1046 0 0.000 0.000 0.0000
1706887070.1122 0 0.000 0.000 0.0000
1706887070.1206 0 0.000 0.000 0.0000
1706887070.1280 0 0.000 0.000 0.0000
1706887070.1371 0 0.000 0.000 0.0000
1706887070.1444 0 0.000 0.000 0.0000
1706887070.1523 0 0.000 0.000 0.0000
1706887070.1610 0 0.000 0.000 0.0000
1706887070.1684 0 0.000 0.000 0.0000
1706887070.1768 0 0.000 0.000 0.0000
1706887070.1847 0 0.000 0.000 0.0000
1706887070.1921 0 0.000 0.000 0.0000
1706887070.2010 0 0.000 0.000 0.0000
1706887070.2086 0 0.000 0.000 0.0000
1706887070.2170 0 0.000 0.000 0.0000
1706887070.2244 0 0.000 0.000 0.0000
1706887070.2323 0 0.000 0.000 0.0000
1706887070.2407 0 0.000 0.000 0.0000
1706887070.2484 0 0.000 0.000 0.0000
1706887070.2562 0 0.000 0.000 0.0000
1706887070.2642 0 0.000 0.000 0.0000
1706887070.2728 0 0.000 0.000 0.0000
1706887070.2806 0 0.000 0.000 0.0000
1706887070.2880 0 0.000 0.000 0.0000
1706887070.2967 0 0.000 0.000 0.0000
1706887070.3046 0 0.000 0.000 0.0000
1706887070.3130 0 0.000 0.000 0.0000
1706887070.3208 0 0.000 0.000 0.0000
1706887070.3281 0 0.000 0.000 0.0000
1706887070.3374 0 0.000 0.000 0.0000
1706887070.3441 0 0.000 0.000 0.0000
1706887070.3520 0 0.000 0.000 0.0000
1706887070.3604 0 0.000 0.000 0.0000
1706887070.3683 0 0.000 0.000 0.0000
1706887070.3768 0 0.000 0.000 0.0000
1706887070.3850 0 0.000 0.000 0.0000
1706887070.3928 0 0.000 0.000 0.0000
1706887070.4007 0 0.000 0.000 0.0000
1706887070.4080 0 0.000 0.000 0.0000
1706887070.4169 0 0.000 0.000 0.0000
1706887070.4244 0 0.000 0.000 0.0000
1706887070.4326 0 0.000 0.000 0.0000
1706887070.4404 0 0.000 0.000 0.0000
1706887070.4483 0 0.000 0.000 0.0000
1706887070.4567 0 0.000 0.000 0.0000
1706887070.4646 0 0.000 0.000 0.0000
1706887070.4740 0 0.000 0.000 0.0000
1706887070.4804 0 0.000 0.000 0.0000
1706887070.4882 0 0.000 0.000 0.0000
1706887070.4961 0 0.000 0.000 0.0000
1706887070.5046 0 0.000 0.000 0.0000
1706887070.5126 0 0.000 0.000 0.0000
1706887070.5204 0 0.000 0.000 0.0000
1706887070.5286 0 0.000 0.000 0.0000
1706887070.5364 0 0.000 0.000 0.0000
1706887070.5443 0 0.000 0.000 0.0000
1706887070.5528 0 0.000 0.000 0.0000
1706887070.5607 0 0.000 0.000 0.0000
1706887070.5682 0 0.000 0.000 0.0000
1706887070.5764 0 0.000 0.000 0.0000
1706887070.5843 0 0.000 0.000 0.0000
1706887070.5922 0 0.000 0.000 0.0000
1706887070.6006 0 0.000 0.000 0.0000
1706887070.6082 0 0.000 0.000 0.0000
1706887070.6161 0 0.000 0.000 0.0000
1706887070.6241 0 0.000 0.000 0.0000
1706887070.6330 0 0.000 0.000 0.0000
1706887070.6408 0 0.000 0.000 0.0000
1706887070.6482 0 0.000 0.000 0.0000
1706887070.6569 0 0.000 0.000 0.0000
1706887070.6647 0 0.000 0.000 0.0000
1706887070.6727 0 0.000 0.000 0.0000
1706887070.6806 0 0.000 0.000 0.0000
1706887070.6885 0 0.000 0.000 0.0000
1706887070.6967 0 0.000 0.000 0.0000
1706887070.7046 0 0.000 0.000 0.0000
1706887070.7125 0 0.000 0.000 0.0000
1706887070.7209 0 0.000 0.000 0.0000
1706887070.7283 0 0.000 0.000 0.0000
1706887070.7362 0 0.000 0.000 0.0000
1706887070.7444 0 0.000 0.000 0.0000
1706887070.7522 0 0.000 0.000 0.0000
1706887070.7600 0 0.000 0.000 0.0000
1706887070.7681 0 0.000 0.000 0.0000
1706887070.7766 0 0.000 0.000 0.0000
1706887070.7844 0 0.000 0.000 0.0000
1706887070.7927 0 0.000 0.000 0.0000
1706887070.8005 0 0.000 0.000 0.0000
1706887070.8084 0 0.000 0.000 0.0000
1706887070.8168 0 0.000 0.000 0.0000
1706887070.8243 0 0.000 0.000 0.0000
1706887070.8329 0 0.000 0.000 0.0000
1706887070.8403 0 0.000 0.000 0.0000
1706887070.8482 0 0.000 0.000 0.0000
1706887070.8561 0 0.000 0.000 0.0000
1706887070.8646 0 0.000 0.000 0.0000
1706887070.8732 0 0.000 0.000 0.0000
1706887070.8808 0 0.000 0.000 0.0000
1706887070.8882 0 0.000 0.000 0.0000
1706887070.8970 0 0.000 0.000 0.0000
1706887070.9049 0 0.000 0.000 0.0000
1706887070.9122 0 0.000 0.000 0.0000
1706887070.9201 0 0.000 0.000 0.0000
1706887070.9283 0 0.000 0.000 0.0000
1706887070.9368 0 0.000 0.000 0.0000
1706887070.9447 0 0.000 0.000 0.0000
1706887070.9525 0 0.000 0.000 0.0000
1706887070.9609 0 0.000 0.000 0.0000
1706887070.9686 0 0.000 0.000 0.0000
1706887070.9770 0 0.000 0.000 0.0000
1706887070.9844 0 0.000 0.000 0.0000
1706887070.9923 0 0.000 0.000 0.0000
1706887071.0002 0 0.000 0.000 0.0000
1706887071.0086 0 0.000 0.000 0.0000
1706887071.0162 0 0.000 0.000 0.0000
1706887071.0247 0 0.000 0.000 0.0000
1706887071.0321 0 0.000 0.000 0.0000
1706887071.0410 0 0.000 0.000 0.0000
1706887071.0489 0 0.000 0.000 0.0000
1706887071.0571 0 0.000 0.000 0.0000
1706887071.0649 0 0.000 0.000 0.0000
1706887071.0724 0 0.000 0.000 0.0000
1706887071.0809 0 0.000 0.000 0.0000
1706887071.0887 0 0.000 0.000 0.0000
1706887071.0965 0 0.000 0.000 0.0000
1706887071.1047 0 0.000 0.000 0.0000
1706887071.1126 0 0.000 0.000 0.0000
1706887071.1204 0 0.000 0.000 0.0000
1706887071.1284 0 0.000 0.000 0.0000
1706887071.1363 0 0.000 0.000 0.0000
1706887071.1441 0 0.000 0.000 0.0000
1706887071.1524 0 0.000 0.000 0.0000
1706887071.1602 0 0.000 0.000 0.0000
1706887071.1680 0 0.000 0.000 0.0000
1706887071.1761 0 0.000 0.000 0.0000
1706887071.1850 0 0.000 0.000 0.0000
1706887071.1926 0 0.000 0.000 0.0000
1706887071.2000 0 0.000 0.000 0.0000
1706887071.2089 0 0.000 0.000 0.0000
1706887071.2167 0 0.000 0.000 0.0000
1706887071.2248 0 0.000 0.000 0.0000
1706887071.2326 0 0.000 0.000 0.0000
1706887071.2402 0 0.000 0.000 0.0000
1706887071.2486 0 0.000 0.000 0.0000
1706887071.2564 0 0.000 0.000 0.0000
1706887071.2649 0 0.000 0.000 0.0000
1706887071.2730 0 0.000 0.000 0.0000
1706887071.2808 0 0.000 0.000 0.0000
1706887071.2884 0 0.000 0.000 0.0000
1706887071.2969 0 0.000 0.000 0.0000
1706887071.3047 0 0.000 0.000 0.0000
1706887071.3125 0 0.000 0.000 0.0000
1706887071.3210 0 0.000 0.000 0.0000
1706887071.3281 0 0.000 0.000 0.0000
1706887071.3371 0 0.000 0.000 0.0000
1706887071.3445 0 0.000 0.000 0.0000
1706887071.3523 0 0.000 0.000 0.0000
1706887071.3602 0 0.000 0.000 0.0000
1706887071.3686 0 0.000 0.000 0.0000
1706887071.3768 0 0.000 0.000 0.0000
1706887071.3847 0 0.000 0.000 0.0000
1706887071.3921 0 0.000 0.000 0.0000
1706887071.4010 0 0.000 0.000 0.0000
1706887071.4088 0 0.000 0.000 0.0000
1706887071.4171 0 0.000 0.000 0.0000
1706887071.4245 0 0.000 0.000 0.0000
1706887071.4323 0 0.000 0.000 0.0000
1706887071.4408 0 0.000 0.000 0.0000
1706887071.4486 0 0.000 0.000 0.0000
1706887071.4564 0 0.000 0.000 0.0000
1706887071.4646 0 0.000 0.000 0.0000
1706887071.4731 0 0.000 0.000 0.0000
1706887071.4810 0 0.000 0.000 0.0000
1706887071.4884 0 0.000 0.000 0.0000
1706887071.4961 0 0.000 0.000 0.0000
1706887071.5040 0 0.000 0.000 0.0000
1706887071.5124 0 0.000 0.000 0.0000
1706887071.5203 0 0.000 0.000 0.0000
1706887071.5287 0 0.000 0.000 0.0000
1706887071.5361 0 0.000 0.000 0.0000
1706887071.5450 0 0.000 0.000 0.0000
1706887071.5527 0 0.000 0.000 0.0000
1706887071.5601 0 0.000 0.000 0.0000
1706887071.5680 0 0.000 0.000 0.0000
1706887071.5766 0 0.000 0.000 0.0000
1706887071.5841 0 0.000 0.000 0.0000
1706887071.5930 0 0.000 0.000 0.0000
1706887071.6006 0 0.000 0.000 0.0000
1706887071.6090 0 0.000 0.000 0.0000
1706887071.6169 0 0.000 0.000 0.0000
1706887071.6243 0 0.000 0.000 0.0000
1706887071.6328 0 0.000 0.000 0.0000
1706887071.6407 0 0.000 0.000 0.0000
1706887071.6483 0 0.000 0.000 0.0000
1706887071.6569 0 0.000 0.000 0.0000
1706887071.6647 0 0.000 0.000 0.0000
1706887071.6722 0 0.000 0.000 0.0000
1706887071.6807 0 0.000 0.000 0.0000
1706887071.6884 0 0.000 0.000 0.0000
1706887071.6962 0 0.000 0.000 0.0000
1706887071.7048 0 0.000 0.000 0.0000
1706887071.7127 0 0.000 0.000 0.0000
1706887071.7207 0 0.000 0.000 0.0000
1706887071.7287 0 0.000 0.000 0.0000
1706887071.7364 0 0.000 0.000 0.0000
1706887071.7444 0 0.000 0.000 0.0000
1706887071.7529 0 0.000 0.000 0.0000
1706887071.7608 0 0.000 0.000 0.0000
1706887071.7683 0 0.000 0.000 0.0000
1706887071.7772 0 0.000 0.000 0.0000
1706887071.7841 0 0.000 0.000 0.0000
1706887071.7921 0 0.000 0.000 0.0000
1706887071.8007 0 0.000 0.000 0.0000
1706887071.8086 0 0.000 0.000 0.0000
1706887071.8165 0 0.000 0.000 0.0000
1706887071.8244 0 0.000 0.000 0.0000
1706887071.8324 0 0.000 0.000 0.0000
1706887071.8403 0 0.000 0.000 0.0000
1706887071.8489 0 0.000 0.000 0.0000
1706887071.8568 0 0.000 0.000 0.0000
1706887071.8648 0 0.000 0.000 0.0000
1706887071.8727 0 0.000 0.000 0.0000
1706887071.8805 0 0.000 0.000 0.0000
1706887071.8883 0 0.000 0.000 0.0000
1706887071.8968 0 0.000 0.000 0.0000
1706887071.9047 0 0.000 0.000 0.0000
1706887071.9124 0 0.000 0.000 0.0000
1706887071.9209 0 0.000 0.000 0.0000
1706887071.9283 0 0.000 0.000 0.0000
1706887071.9362 0 0.000 0.000 0.0000
1706887071.9447 0 0.000 0.000 0.0000
1706887071.9525 0 0.000 0.000 0.0000
1706887071.9602 0 0.000 0.000 0.0000
1706887071.9686 0 0.000 0.000 0.0000
1706887071.9760 0 0.000 0.000 0.0000
1706887071.9840 0 0.000 0.000 0.0000
1706887071.9925 0 0.000 0.000 0.0000
1706887072.0003 0 0.000 0.000 0.0000
1706887072.0091 0 0.000 0.000 0.0000
1706887072.0164 0 0.000 0.000 0.0000
1706887072.0249 0 0.000 0.000 0.0000
1706887072.0328 0 0.000 0.000 0.0000
1706887072.0402 0 0.000 0.000 0.0000
1706887072.0489 0 0.000 0.000 0.0000
1706887072.0567 0 0.000 0.000 0.0000
1706887072.0641 0 0.000 0.000 0.0000
1706887072.0726 0 0.000 0.000 0.0000
1706887072.0805 0 0.000 0.000 0.0000
1706887072.0889 0 0.000 0.000 0.0000
1706887072.0965 0 0.000 0.000 0.0000
1706887072.1043 0 0.000 0.000 0.0000
1706887072.1127 0 0.000 0.000 0.0000
1706887072.1206 0 0.000 0.000 0.0000
1706887072.1280 0 0.000 0.000 0.0000
1706887072.1373 0 0.000 0.000 0.0000
1706887072.1440 0 0.000 0.000 0.0000
1706887072.1529 0 0.000 0.000 0.0000
1706887072.1603 0 0.000 0.000 0.0000
1706887072.1681 0 0.000 0.000 0.0000
1706887072.1766 0 0.000 0.000 0.0000
1706887072.1849 0 0.000 0.000 0.0000
1706887072.1926 0 0.000 0.000 0.0000
1706887072.2005 0 0.000 0.000 0.0000
1706887072.2089 0 0.000 0.000 0.0000
1706887072.2167 0 0.000 0.000 0.0000
1706887072.2240 0 0.000 0.000 0.0000
1706887072.2322 0 0.000 0.000 0.0000
1706887072.2400 0 0.000 0.000 0.0000
1706887072.2490 0 0.000 0.000 0.0000
1706887072.2563 0 0.000 0.000 0.0000
1706887072.2648 0 0.000 0.000 0.0000
1706887072.2731 0 0.000 0.000 0.0000
1706887072.2805 0 0.000 0.000 0.0000
1706887072.2883 0 0.000 0.000 0.0000
1706887072.2962 0 0.000 0.000 0.0000
1706887072.3046 0 0.000 0.000 0.0000
1706887072.3124 0 0.000 0.000 0.0000
1706887072.3201 0 0.000 0.000 0.0000
1706887072.3281 0 0.000 0.000 0.0000
1706887072.3370 0 0.000 0.000 0.0000
1706887072.3449 0 0.000 0.000 0.0000
1706887072.3522 0 0.000 0.000 0.0000
1706887072.3600 0 0.000 0.000 0.0000
1706887072.3688 0 0.000 0.000 0.0000
1706887072.3767 0 0.000 0.000 0.0000
1706887072.3845 0 0.000 0.000 0.0000
1706887072.3924 0 0.000 0.000 0.0000
1706887072.4008 0 0.000 0.000 0.0000
1706887072.4084 0 0.000 0.000 0.0000
1706887072.4162 0 0.000 0.000 0.0000
1706887072.4243 0 0.000 0.000 0.0000
1706887072.4321 0 0.000 0.000 0.0000
1706887072.4411 0 0.000 0.000 0.0000
1706887072.4484 0 0.000 0.000 0.0000
1706887072.4571 0 0.000 0.000 0.0000
1706887072.4649 0 0.000 0.000 0.0000
1706887072.4729 0 0.000 0.000 0.0000
1706887072.4808 0 0.000 0.000 0.0000
1706887072.4886 0 0.000 0.000 0.0000
1706887072.4968 0 0.000 0.000 0.0000
1706887072.5047 0 0.000 0.000 0.0000
1706887072.5125 0 0.000 0.000 0.0000
1706887072.5209 0 0.000 0.000 0.0000
1706887072.5283 0 0.000 0.000 0.0000
1706887072.5362 0 0.000 0.000 0.0000
1706887072.5444 0 0.000 0.000 0.0000
1706887072.5522 0 0.000 0.000 0.0000
1706887072.5601 0 0.000 0.000 0.0000
1706887072.5685 0 0.000 0.000 0.0000
1706887072.5770 0 0.000 0.000 0.0000
1706887072.5848 0 0.000 0.000 0.0000
1706887072.5930 0 0.000 0.000 0.0000
1706887072.6008 0 0.000 0.000 0.0000
1706887072.6086 0 0.000 0.000 0.0000
1706887072.6170 0 0.000 0.000 0.0000
1706887072.6244 0 0.000 0.000 0.0000
1706887072.6320 0 0.000 0.000 0.0000
1706887072.6405 0 0.000 0.000 0.0000
1706887072.6483 0 0.000 0.000 0.0000
1706887072.6562 0 0.000 0.000 0.0000
1706887072.6646 0 0.000 0.000 0.0000
1706887072.6731 0 0.000 0.000 0.0000
1706887072.6807 0 0.000 0.000 0.0000
1706887072.6881 0 0.000 0.000 0.0000
1706887072.6970 0 0.000 0.000 0.0000
1706887072.7049 0 0.000 0.000 0.0000
1706887072.7123 0 0.000 0.000 0.0000
1706887072.7202 0 0.000 0.000 0.0000
1706887072.7284 0 0.000 0.000 0.0000
1706887072.7368 0 0.000 0.000 0.0000
1706887072.7446 0 0.000 0.000 0.0000
1706887072.7525 0 0.000 0.000 0.0000
1706887072.7609 0 0.000 0.000 0.0000
1706887072.7681 0 0.000 0.000 0.0000
1706887072.7766 0 0.000 0.000 0.0000
1706887072.7850 0 0.000 0.000 0.0000
1706887072.7928 0 0.000 0.000 0.0000
1706887072.8007 0 0.000 0.000 0.0000
1706887072.8080 0 0.000 0.000 0.0000
1706887072.8167 0 0.000 0.000 0.0000
1706887072.8242 0 0.000 0.000 0.0000
1706887072.8326 0 0.000 0.000 0.0000
1706887072.8405 0 0.000 0.000 0.0000
1706887072.8483 0 0.000 0.000 0.0000
1706887072.8575 0 0.000 0.000 0.0000
1706887072.8643 0 0.000 0.000 0.0000
1706887072.8727 0 0.000 0.000 0.0000
1706887072.8802 0 0.000 0.000 0.0000
1706887072.8881 0 0.000 0.000 0.0000
1706887072.8970 0 0.000 0.000 0.0000
1706887072.9042 0 0.000 0.000 0.0000
1706887072.9122 0 0.000 0.000 0.0000
1706887072.9201 0 0.000 0.000 0.0000
1706887072.9281 0 0.000 0.000 0.0000
1706887072.9371 0 0.000 0.000 0.0000
