% Edge sensor logfile log_20240202_161748.666/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 0 0 0 0 0 0 0 0
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1706887071.9396 0 0.000 0.000 0.0000
1706887071.9471 0 0.000 0.000 0.0000
1706887071.9556 0 0.000 0.000 0.0000
1706887071.9631 0 0.000 0.000 0.0000
1706887071.9718 0 0.000 0.000 0.0000
1706887071.9788 0 0.000 0.000 0.0000
1706887071.9873 0 0.000 0.000 0.0000
1706887071.9959 0 0.000 0.000 0.0000
1706887072.0033 0 0.000 0.000 0.0000
1706887072.0107 0 0.000 0.000 0.0000
1706887072.0194 0 0.000 0.000 0.0000
1706887072.0274 0 0.000 0.000 0.0000
1706887072.0357 0 0.000 0.000 0.0000
1706887072.0432 0 0.000 0.000 0.0000
1706887072.0516 0 0.000 0.000 0.0000
1706887072.0591 0 0.000 0.000 0.0000
1706887072.0677 0 0.000 0.000 0.0000
1706887072.0748 0 0.000 0.000 0.0000
1706887072.0831 0 0.000 0.000 0.0000
1706887072.0919 0 0.000 0.000 0.0000
1706887072.0993 0 0.000 0.000 0.0000
1706887072.1069 0 0.000 0.000 0.0000
1706887072.1156 0 0.000 0.000 0.0000
1706887072.1235 0 0.000 0.000 0.0000
1706887072.1310 0 0.000 0.000 0.0000
1706887072.1396 0 0.000 0.000 0.0000
1706887072.1469 0 0.000 0.000 0.0000
1706887072.1554 0 0.000 0.000 0.0000
1706887072.1630 0 0.000 0.000 0.0000
1706887072.1712 0 0.000 0.000 0.0000
1706887072.1794 0 0.000 0.000 0.0000
1706887072.1869 0 0.000 0.000 0.0000
1706887072.1953 0 0.000 0.000 0.0000
1706887072.2028 0 0.000 0.000 0.0000
1706887072.2114 0 0.000 0.000 0.0000
1706887072.2195 0 0.000 0.000 0.0000
1706887072.2277 0 0.000 0.000 0.0000
1706887072.2352 0 0.000 0.000 0.0000
1706887072.2436 0 0.000 0.000 0.0000
1706887072.2511 0 0.000 0.000 0.0000
1706887072.2593 0 0.000 0.000 0.0000
1706887072.2676 0 0.000 0.000 0.0000
1706887072.2749 0 0.000 0.000 0.0000
1706887072.2836 0 0.000 0.000 0.0000
1706887072.2909 0 0.000 0.000 0.0000
1706887072.2996 0 0.000 0.000 0.0000
1706887072.3069 0 0.000 0.000 0.0000
1706887072.3153 0 0.000 0.000 0.0000
1706887072.3235 0 0.000 0.000 0.0000
1706887072.3311 0 0.000 0.000 0.0000
1706887072.3395 0 0.000 0.000 0.0000
1706887072.3469 0 0.000 0.000 0.0000
1706887072.3555 0 0.000 0.000 0.0000
1706887072.3628 0 0.000 0.000 0.0000
1706887072.3714 0 0.000 0.000 0.0000
1706887072.3797 0 0.000 0.000 0.0000
1706887072.3871 0 0.000 0.000 0.0000
1706887072.3955 0 0.000 0.000 0.0000
1706887072.4031 0 0.000 0.000 0.0000
1706887072.4116 0 0.000 0.000 0.0000
1706887072.4194 0 0.000 0.000 0.0000
1706887072.4277 0 0.000 0.000 0.0000
1706887072.4351 0 0.000 0.000 0.0000
1706887072.4436 0 0.000 0.000 0.0000
1706887072.4512 0 0.000 0.000 0.0000
1706887072.4596 0 0.000 0.000 0.0000
1706887072.4671 0 0.000 0.000 0.0000
1706887072.4753 0 0.000 0.000 0.0000
1706887072.4835 0 0.000 0.000 0.0000
1706887072.4910 0 0.000 0.000 0.0000
1706887072.4996 0 0.000 0.000 0.0000
1706887072.5069 0 0.000 0.000 0.0000
1706887072.5154 0 0.000 0.000 0.0000
1706887072.5237 0 0.000 0.000 0.0000
1706887072.5315 0 0.000 0.000 0.0000
1706887072.5390 0 0.000 0.000 0.0000
1706887072.5474 0 0.000 0.000 0.0000
1706887072.5549 0 0.000 0.000 0.0000
1706887072.5634 0 0.000 0.000 0.0000
1706887072.5710 0 0.000 0.000 0.0000
1706887072.5790 0 0.000 0.000 0.0000
1706887072.5877 0 0.000 0.000 0.0000
1706887072.5953 0 0.000 0.000 0.0000
1706887072.6037 0 0.000 0.000 0.0000
1706887072.6114 0 0.000 0.000 0.0000
1706887072.6191 0 0.000 0.000 0.0000
1706887072.6272 0 0.000 0.000 0.0000
1706887072.6348 0 0.000 0.000 0.0000
1706887072.6435 0 0.000 0.000 0.0000
1706887072.6509 0 0.000 0.000 0.0000
1706887072.6595 0 0.000 0.000 0.0000
1706887072.6670 0 0.000 0.000 0.0000
1706887072.6751 0 0.000 0.000 0.0000
1706887072.6836 0 0.000 0.000 0.0000
1706887072.6912 0 0.000 0.000 0.0000
1706887072.6997 0 0.000 0.000 0.0000
1706887072.7071 0 0.000 0.000 0.0000
1706887072.7158 0 0.000 0.000 0.0000
1706887072.7229 0 0.000 0.000 0.0000
1706887072.7315 0 0.000 0.000 0.0000
1706887072.7390 0 0.000 0.000 0.0000
1706887072.7474 0 0.000 0.000 0.0000
1706887072.7550 0 0.000 0.000 0.0000
1706887072.7633 0 0.000 0.000 0.0000
1706887072.7708 0 0.000 0.000 0.0000
1706887072.7793 0 0.000 0.000 0.0000
1706887072.7869 0 0.000 0.000 0.0000
1706887072.7953 0 0.000 0.000 0.0000
1706887072.8037 0 0.000 0.000 0.0000
1706887072.8113 0 0.000 0.000 0.0000
1706887072.8197 0 0.000 0.000 0.0000
1706887072.8269 0 0.000 0.000 0.0000
1706887072.8356 0 0.000 0.000 0.0000
1706887072.8438 0 0.000 0.000 0.0000
1706887072.8513 0 0.000 0.000 0.0000
1706887072.8599 0 0.000 0.000 0.0000
1706887072.8673 0 0.000 0.000 0.0000
1706887072.8755 0 0.000 0.000 0.0000
1706887072.8831 0 0.000 0.000 0.0000
1706887072.8913 0 0.000 0.000 0.0000
1706887072.8988 0 0.000 0.000 0.0000
1706887072.9075 0 0.000 0.000 0.0000
1706887072.9148 0 0.000 0.000 0.0000
1706887072.9231 0 0.000 0.000 0.0000
1706887072.9327 0 0.000 0.000 0.0000
1706887072.9391 0 0.000 0.000 0.0000
1706887072.9477 0 0.000 0.000 0.0000
1706887072.9552 0 0.000 0.000 0.0000
1706887072.9636 0 0.000 0.000 0.0000
1706887072.9712 0 0.000 0.000 0.0000
1706887072.9795 0 0.000 0.000 0.0000
1706887072.9869 0 0.000 0.000 0.0000
1706887072.9956 0 0.000 0.000 0.0000
1706887073.0032 0 0.000 0.000 0.0000
1706887073.0116 0 0.000 0.000 0.0000
1706887073.0192 0 0.000 0.000 0.0000
1706887073.0274 0 0.000 0.000 0.0000
1706887073.0357 0 0.000 0.000 0.0000
1706887073.0433 0 0.000 0.000 0.0000
1706887073.0519 0 0.000 0.000 0.0000
1706887073.0593 0 0.000 0.000 0.0000
1706887073.0678 0 0.000 0.000 0.0000
1706887073.0750 0 0.000 0.000 0.0000
1706887073.0835 0 0.000 0.000 0.0000
1706887073.0910 0 0.000 0.000 0.0000
1706887073.0996 0 0.000 0.000 0.0000
1706887073.1071 0 0.000 0.000 0.0000
1706887073.1157 0 0.000 0.000 0.0000
1706887073.1241 0 0.000 0.000 0.0000
1706887073.1316 0 0.000 0.000 0.0000
1706887073.1393 0 0.000 0.000 0.0000
1706887073.1480 0 0.000 0.000 0.0000
1706887073.1553 0 0.000 0.000 0.0000
1706887073.1637 0 0.000 0.000 0.0000
1706887073.1713 0 0.000 0.000 0.0000
1706887073.1794 0 0.000 0.000 0.0000
1706887073.1869 0 0.000 0.000 0.0000
1706887073.1955 0 0.000 0.000 0.0000
1706887073.2037 0 0.000 0.000 0.0000
1706887073.2113 0 0.000 0.000 0.0000
1706887073.2199 0 0.000 0.000 0.0000
1706887073.2269 0 0.000 0.000 0.0000
1706887073.2354 0 0.000 0.000 0.0000
1706887073.2429 0 0.000 0.000 0.0000
1706887073.2512 0 0.000 0.000 0.0000
1706887073.2596 0 0.000 0.000 0.0000
1706887073.2681 0 0.000 0.000 0.0000
1706887073.2752 0 0.000 0.000 0.0000
1706887073.2838 0 0.000 0.000 0.0000
1706887073.2934 0 0.000 0.000 0.0000
1706887073.2997 0 0.000 0.000 0.0000
1706887073.3073 0 0.000 0.000 0.0000
1706887073.3159 0 0.000 0.000 0.0000
1706887073.3229 0 0.000 0.000 0.0000
1706887073.3316 0 0.000 0.000 0.0000
1706887073.3403 0 0.000 0.000 0.0000
1706887073.3476 0 0.000 0.000 0.0000
1706887073.3550 0 0.000 0.000 0.0000
1706887073.3637 0 0.000 0.000 0.0000
1706887073.3710 0 0.000 0.000 0.0000
1706887073.3792 0 0.000 0.000 0.0000
1706887073.3877 0 0.000 0.000 0.0000
1706887073.3950 0 0.000 0.000 0.0000
1706887073.4036 0 0.000 0.000 0.0000
1706887073.4122 0 0.000 0.000 0.0000
1706887073.4195 0 0.000 0.000 0.0000
1706887073.4276 0 0.000 0.000 0.0000
1706887073.4362 0 0.000 0.000 0.0000
1706887073.4435 0 0.000 0.000 0.0000
1706887073.4511 0 0.000 0.000 0.0000
1706887073.4599 0 0.000 0.000 0.0000
1706887073.4673 0 0.000 0.000 0.0000
1706887073.4755 0 0.000 0.000 0.0000
1706887073.4843 0 0.000 0.000 0.0000
1706887073.4917 0 0.000 0.000 0.0000
1706887073.4993 0 0.000 0.000 0.0000
1706887073.5080 0 0.000 0.000 0.0000
1706887073.5153 0 0.000 0.000 0.0000
1706887073.5235 0 0.000 0.000 0.0000
1706887073.5322 0 0.000 0.000 0.0000
1706887073.5395 0 0.000 0.000 0.0000
1706887073.5471 0 0.000 0.000 0.0000
1706887073.5558 0 0.000 0.000 0.0000
1706887073.5630 0 0.000 0.000 0.0000
1706887073.5716 0 0.000 0.000 0.0000
1706887073.5799 0 0.000 0.000 0.0000
1706887073.5872 0 0.000 0.000 0.0000
1706887073.5959 0 0.000 0.000 0.0000
1706887073.6044 0 0.000 0.000 0.0000
1706887073.6116 0 0.000 0.000 0.0000
1706887073.6191 0 0.000 0.000 0.0000
1706887073.6276 0 0.000 0.000 0.0000
1706887073.6349 0 0.000 0.000 0.0000
1706887073.6435 0 0.000 0.000 0.0000
1706887073.6531 0 0.000 0.000 0.0000
1706887073.6593 0 0.000 0.000 0.0000
1706887073.6669 0 0.000 0.000 0.0000
1706887073.6763 0 0.000 0.000 0.0000
1706887073.6838 0 0.000 0.000 0.0000
1706887073.6915 0 0.000 0.000 0.0000
1706887073.7001 0 0.000 0.000 0.0000
1706887073.7074 0 0.000 0.000 0.0000
1706887073.7149 0 0.000 0.000 0.0000
1706887073.7243 0 0.000 0.000 0.0000
1706887073.7317 0 0.000 0.000 0.0000
1706887073.7393 0 0.000 0.000 0.0000
1706887073.7477 0 0.000 0.000 0.0000
1706887073.7550 0 0.000 0.000 0.0000
1706887073.7634 0 0.000 0.000 0.0000
1706887073.7720 0 0.000 0.000 0.0000
1706887073.7789 0 0.000 0.000 0.0000
1706887073.7874 0 0.000 0.000 0.0000
1706887073.7961 0 0.000 0.000 0.0000
1706887073.8035 0 0.000 0.000 0.0000
1706887073.8113 0 0.000 0.000 0.0000
1706887073.8201 0 0.000 0.000 0.0000
1706887073.8272 0 0.000 0.000 0.0000
1706887073.8356 0 0.000 0.000 0.0000
1706887073.8443 0 0.000 0.000 0.0000
1706887073.8516 0 0.000 0.000 0.0000
1706887073.8591 0 0.000 0.000 0.0000
1706887073.8677 0 0.000 0.000 0.0000
1706887073.8758 0 0.000 0.000 0.0000
1706887073.8832 0 0.000 0.000 0.0000
1706887073.8918 0 0.000 0.000 0.0000
1706887073.8992 0 0.000 0.000 0.0000
1706887073.9068 0 0.000 0.000 0.0000
1706887073.9165 0 0.000 0.000 0.0000
1706887073.9234 0 0.000 0.000 0.0000
1706887073.9318 0 0.000 0.000 0.0000
1706887073.9405 0 0.000 0.000 0.0000
1706887073.9478 0 0.000 0.000 0.0000
1706887073.9554 0 0.000 0.000 0.0000
1706887073.9641 0 0.000 0.000 0.0000
1706887073.9713 0 0.000 0.000 0.0000
1706887073.9796 0 0.000 0.000 0.0000
1706887073.9882 0 0.000 0.000 0.0000
1706887073.9956 0 0.000 0.000 0.0000
1706887074.0031 0 0.000 0.000 0.0000
1706887074.0127 0 0.000 0.000 0.0000
1706887074.0190 0 0.000 0.000 0.0000
1706887074.0273 0 0.000 0.000 0.0000
1706887074.0359 0 0.000 0.000 0.0000
1706887074.0433 0 0.000 0.000 0.0000
1706887074.0517 0 0.000 0.000 0.0000
1706887074.0603 0 0.000 0.000 0.0000
1706887074.0676 0 0.000 0.000 0.0000
1706887074.0748 0 0.000 0.000 0.0000
1706887074.0834 0 0.000 0.000 0.0000
1706887074.0909 0 0.000 0.000 0.0000
1706887074.0995 0 0.000 0.000 0.0000
1706887074.1080 0 0.000 0.000 0.0000
1706887074.1154 0 0.000 0.000 0.0000
1706887074.1237 0 0.000 0.000 0.0000
1706887074.1324 0 0.000 0.000 0.0000
1706887074.1388 0 0.000 0.000 0.0000
1706887074.1475 0 0.000 0.000 0.0000
1706887074.1562 0 0.000 0.000 0.0000
1706887074.1636 0 0.000 0.000 0.0000
1706887074.1713 0 0.000 0.000 0.0000
1706887074.1797 0 0.000 0.000 0.0000
1706887074.1871 0 0.000 0.000 0.0000
1706887074.1955 0 0.000 0.000 0.0000
1706887074.2042 0 0.000 0.000 0.0000
1706887074.2115 0 0.000 0.000 0.0000
1706887074.2191 0 0.000 0.000 0.0000
1706887074.2284 0 0.000 0.000 0.0000
1706887074.2358 0 0.000 0.000 0.0000
1706887074.2432 0 0.000 0.000 0.0000
1706887074.2518 0 0.000 0.000 0.0000
1706887074.2589 0 0.000 0.000 0.0000
1706887074.2674 0 0.000 0.000 0.0000
1706887074.2758 0 0.000 0.000 0.0000
1706887074.2830 0 0.000 0.000 0.0000
1706887074.2916 0 0.000 0.000 0.0000
1706887074.3003 0 0.000 0.000 0.0000
1706887074.3076 0 0.000 0.000 0.0000
1706887074.3151 0 0.000 0.000 0.0000
1706887074.3244 0 0.000 0.000 0.0000
1706887074.3317 0 0.000 0.000 0.0000
1706887074.3393 0 0.000 0.000 0.0000
1706887074.3479 0 0.000 0.000 0.0000
1706887074.3553 0 0.000 0.000 0.0000
1706887074.3629 0 0.000 0.000 0.0000
1706887074.3725 0 0.000 0.000 0.0000
1706887074.3795 0 0.000 0.000 0.0000
1706887074.3871 0 0.000 0.000 0.0000
1706887074.3958 0 0.000 0.000 0.0000
1706887074.4032 0 0.000 0.000 0.0000
1706887074.4117 0 0.000 0.000 0.0000
1706887074.4202 0 0.000 0.000 0.0000
1706887074.4273 0 0.000 0.000 0.0000
1706887074.4359 0 0.000 0.000 0.0000
1706887074.4443 0 0.000 0.000 0.0000
1706887074.4517 0 0.000 0.000 0.0000
1706887074.4592 0 0.000 0.000 0.0000
1706887074.4677 0 0.000 0.000 0.0000
1706887074.4758 0 0.000 0.000 0.0000
1706887074.4834 0 0.000 0.000 0.0000
1706887074.4921 0 0.000 0.000 0.0000
1706887074.4996 0 0.000 0.000 0.0000
1706887074.5072 0 0.000 0.000 0.0000
1706887074.5158 0 0.000 0.000 0.0000
